REGION_CENTROID_ROW;REGION_PIXEL_COUNT;SHORT_LINE_DENSITY_5;SHORT_LINE_DENSITY_2;VEDGE_MEAN;VEDGE_SD;HEDGE_MEAN;HEDGE_SD;INTENSITY_MEAN;RAWRED_MEAN;RAWBLUE_MEAN;RAWGREEN_MEAN;EXRED_MEAN;EXBLUE_MEAN;EXGREEN_MEAN;VALUE_MEAN;SATURATION_MEAN;HUE_MEAN;Col19;BRICKFACE;SKY;FOLIAGE;CEMENT;WINDOW;PATH;GRASS
219.14711726220486;32.794466863346273;9;0.00053591386627508753;0.0013379651442986225;8.904187979482975;217.5112341240789;22.931122866315022;1169.5737532155276;78.089980852134701;24.432067946709374;81.607039717641911;54.339153362839582;-8.4107967352479989;39.601483041612568;-26.015371047670087;11.248854009612467;0.26485010359844424;-2.4295744316761012;0;0;0;1;0;0;0
114.86420324746852;92.114985058733225;9;0.049457380928379598;0.04403800026477208;12.680943393449178;246.14587249190754;1.8745205572706833;462.94781696134487;56.614687794983631;80.31566306140958;140.96110389581341;21.730017621759924;-14.514933884320506;25.352492770676808;-30.078233001603696;16.38089890660568;0.89567375892543599;-1.4391797984468933;1;0;0;0;0;0;0
124.95071784547598;137.26738214865878;9;0.10922138318937592;0.21641687492291925;7.4946616232803898;65.592864886038981;38.524679719261819;1067.4560408130712;104.12137770907543;65.397865323531349;40.344409556138473;123.2912605420788;-20.999731232911859;71.528657819168359;18.936479470988345;146.49390436225869;0.060050361417936647;-1.5717929216351962;0;1;0;0;0;0;0
115.01800136919896;145.91247596294599;9;0.053384574125969898;0.024705796937015793;4.5633883736746146;20.728180930971821;11.208372402808138;428.73811701159349;77.772068166049252;38.568723410500404;50.093749657898393;60.470067821103491;2.565336090879363;7.0284096032077557;10.885741928993532;36.748893997728224;0.34943377548117432;-0.4484975535025173;1;0;0;0;0;0;0
89.492421820957873;189.5934195030101;9;0.090571349232279552;0.095140313491231338;7.015622586180406;90.270822609129766;33.455042563651496;924.20777733271927;89.097431203177322;111.41296346404154;128.00424200085976;25.489285857715902;-23.131579717075887;6.9847128839991797;3.7854200702038199;56.049718679905581;0.35750866617798577;-0.92338304117734871;0;0;0;0;0;1;0
181.35575415738543;123.40823356563531;9;0.089768465086779534;0.11214220548612697;12.627965812904982;227.63784983941619;40.780339991869049;833.53814956540282;142.07435174638957;48.045732128503282;107.56440592690754;19.740505023766193;0.086228551325007174;-7.7551451530675468;-0.73267264045934155;133.5406497016946;0.29088629772789526;-1.1092536905763337;0;1;0;0;0;0;0
91.412669669130821;171.43603520123173;9;0.019892318464031243;0.10272427036410435;18.035828684188882;176.80387164133512;14.804702797792906;1126.5124357409136;136.72567261345469;51.322029998835923;55.705078220076317;8.4732291342448853;-31.440968622455298;65.321693537742988;-3.8477979520262799;136.90848136515058;0.84296323300590326;-1.9860764477591064;0;1;0;0;0;0;0
142.95912658191841;130.89103192173332;9;0.030121037558203233;0.05709575723260369;0.6147806435000216;143.67437422618542;32.144006787239199;1046.1402775965871;79.763180452753716;126.42680165324711;41.951770900602817;105.85244046247962;-26.318215448454943;9.0800607372683473;5.0849922716414611;19.275522286104291;0.12837720950294296;0.36686859051509524;0;0;0;0;1;0;0
240.20538453968305;203.38699219080758;9;0.023580743144796325;0.22093836148165719;12.828971702120059;325.86536207255244;10.143648150521509;970.16178009086036;62.466435416242405;34.340872936728751;101.95229876716226;44.268291735646173;-47.496768964812837;-9.4334491689148887;14.059804246039896;24.947160525999625;0.088551103894593058;1.2962170445742829;0;0;0;0;0;0;1
225.56859288704123;58.540985534440111;9;0.088945354583954472;0.089496482703237248;2.9631326412677721;114.82794818022606;31.300203132497213;286.95149269168581;3.3897702102498304;133.15803769720554;56.775048730468242;124.40552143448667;-37.394757839213653;76.385716949894771;9.0258810770972389;18.567977418587997;0.98639633968341833;2.0076834176539839;0;0;0;0;0;0;1
247.82845908636475;214.08528274786451;9;0.00070604062763044665;0.036793665682225793;16.51325224142975;562.3384971504089;0.9635359295598025;558.01614587207473;23.505805813255783;48.4464637944942;73.147881821678197;60.255653657299625;-40.936233100131169;-4.8302491606539775;7.1640002380696401;25.262637144117932;0.087328534708748462;-0.66199778806424181;0;0;0;0;0;1;0
102.99081873525628;147.94751120784491;9;0.03407974259820766;0.21768032086345462;5.2141152866861082;20.380585495387095;0.2849572266307393;385.51892000243691;100.95606535989089;17.574308676561785;129.31025194515956;126.39421109755791;-45.053429561585588;6.7144263785570502;6.6072045265846313;101.03468655361489;0.341732084525257;-0.42056224464367853;0;1;0;0;0;0;0
212.66358747151489;85.394473663340762;9;0.0020749644061608757;0.064302790735446549;10.318533069903063;124.35183873470712;36.700086727034105;400.64304148551957;112.01387062898596;128.68587658194198;108.06179304577732;13.760316677280345;-6.2390693854602688;4.9694959342443923;8.1688640390844611;95.365528423007433;0.014913389666137596;1.4946613242675242;0;0;0;0;0;0;1
148.11370040327779;108.43906879200065;9;0.054668674610919551;0.12218352936516773;15.082220641296766;394.4725135857222;18.197869842061454;251.37868563586056;50.138553329357975;133.71268196565131;3.980965682805456;129.19839534655273;-46.981300290076533;62.060851689299753;-13.898144851484535;33.571129793933586;0.90843653640545563;-0.24731676514820045;1;0;0;0;0;0;0
85.469254199756691;151.34982113005455;9;0.067722289371851749;0.050151570415559003;16.771221578170199;192.78397009653671;8.54339199261827;153.02975000011236;54.84411587948135;97.295783929636059;17.345955622048777;42.043035332785522;-12.288807009223532;51.888986252964884;-15.080013413225483;100.779960173967;0.19985180764650418;-0.104224708604296;0;1;0;0;0;0;0
90.326213367619246;86.404000702438523;9;0.10628916992751831;0.14936799433532991;23.565273839758532;480.8991418944583;5.4609679094479953;619.17148558880558;132.16722299058389;47.811235581875373;19.16209749923792;110.66928001231143;5.295206767620904;6.7545330613801084;-0.95194474858550393;76.684362150251999;0.31868947340746234;-0.81140528238682452;1;0;0;0;0;0;0
179.29417285950632;49.075784450670433;9;0.074391910957008589;0.095098156412015758;18.668954705161603;390.25156841490457;1.2731680411029735;1203.4327947080214;61.788084339787595;131.00535244451066;27.368032394532243;112.92513021913841;-0.69005866102536828;74.573734408909885;-13.998254747211266;69.737108101431303;0.32889845468842266;-0.2539321389609861;1;0;0;0;0;0;0
80.844434014378436;30.680359428289332;9;0.024346429154107417;0.046762558815560157;13.242002249942471;272.78467988628915;10.612269116922329;1166.1717162856651;66.390696023810946;108.33409503259662;66.85830951117579;78.955478589486646;-31.920968881503864;9.5479361282935464;5.0868352008216888;34.95278764075411;0.40702079547163666;2.7585696370363659;0;0;0;0;0;0;1
79.629973323842037;114.03589706492657;9;0.0061304978049845082;0.099116569894477841;22.145337953967495;415.80701664224665;28.097408406141891;186.73223674282715;61.123553309306345;46.32694456578507;125.14578637992057;2.7061802506388535;-0.38684085885679309;8.830878577998508;-26.902617647429476;0.63164611902254097;0.98521000283982929;2.3618357246039419;0;0;0;0;0;0;1
58.33945370298278;45.590368927071914;9;0.013328138732838746;0.15210639007367413;2.5136438146515339;98.954339584844675;22.48012163912821;1253.571694763627;131.77855287581488;18.414191353516546;74.439668245819334;70.445116808033603;-31.683050849882605;49.53250316935538;-26.244472694668836;29.836661381798351;0.66190600629573293;1.3524114274487098;0;0;0;0;0;0;1
17.749606663651086;105.95599884123712;9;0.029155725027866373;0.12315984470619404;9.0369098173866433;555.86082848181513;7.5826322224622054;598.42323377335651;43.368339277996512;12.366940749006629;74.828283911212793;74.694437059781194;-12.808431563616764;35.254841623547861;-13.255534394192559;65.952510286257407;0.28646685675427747;0.85437090440554408;1;0;0;0;0;0;0
157.74442735544216;166.85678070348501;9;0.065763469332086502;0.093099288367550589;17.607972143892294;306.25570288044764;38.690326210707518;1162.8969711422801;137.2494768287136;66.106703127016317;40.784645434485114;21.174566334356221;-42.958818793535983;64.236527222906702;13.505958926002926;115.75331547823389;0.66969598644980943;-2.2018769698816163;0;1;0;0;0;0;0
167.56176017577238;181.28239207084613;9;0.026940627631505239;0.18664416050221308;18.303833539222982;516.65843954171942;27.412885701417334;253.77535562621844;62.894151723224006;47.737161091793105;6.8151494768749705;61.214778884339943;-2.469419814858405;55.250690891391642;-10.272009877819119;122.20572841357858;0.27518167372021596;2.1376341673578527;0;0;0;0;0;0;1
56.53912343077522;179.04053515444377;9;0.02759756082859334;0.047216267691255129;20.831838439848482;71.227532504102285;18.743509668299051;21.843548994862243;73.183319205307697;112.06384465376824;117.63100356577064;75.374524617355775;-46.071022635078137;76.175241016480911;4.5367437420443721;7.2128570605875284;0.83096864111488733;2.8516385844198191;0;0;0;0;0;0;1
236.52966178268753;17.524864230644337;9;0.078630485587038931;0.086822909247969343;21.266906055006693;36.91221818367837;30.959594423600866;481.29425056851949;71.897305154700646;121.2068841349743;10.303888477953501;125.60656902697514;-19.391183364163293;39.025451625009325;-18.691103599399575;112.76204688591105;0.79527314900506119;-0.70860805747999178;0;1;0;0;0;0;0
184.23373610107072;200.55955930702706;9;0.00029340761113273793;0.22005790671958861;7.9436949353276392;261.89709789822427;24.283549000300511;907.88062826373562;71.582047252540292;136.12273011111409;50.988323235776569;7.8841647271639612;0.53006352793673983;50.967144532380303;-20.415627108158201;5.7208250935425928;0.61669856375671606;-0.24084342704460671;0;0;0;0;0;1;0
158.27336451138117;62.677018018706512;9;0.059576051309887287;0.089755698122450447;10.969245947558445;370.39632259706207;42.638339407880629;1276.3476517079168;107.64364053827946;39.202360915972513;119.6067964654831;120.58994874653645;-16.799176851586363;59.107543973116989;-5.1197932582891212;148.58471723630092;0.82004402781253727;1.1807133768245017;0;0;0;0;0;0;1
131.61468005726204;110.44663012338783;9;0.048641960738043596;0.20764341256042423;19.310574340736867;465.25553207075001;38.25507013471988;1257.7582119048382;54.800221990908547;127.39551994465442;89.638467316875918;133.85200064170598;-32.435534079031783;68.047605622156709;-3.7190457845254024;16.204661144246568;0.81685173431072555;-1.9970163993134258;0;0;0;0;1;0;0
180.67508294312199;192.83771390924844;9;0.004531285407864189;0.021591388529549095;20.13264713587629;225.4235476031528;41.269030849650527;99.271861780468598;34.273912016191247;25.06484981103851;108.35313351985242;20.413057578909353;-9.9785470018418394;16.927710555147613;5.7942860123771922;78.971311337702275;0.084754832425003326;-0.74068523874178727;0;0;0;0;0;1;0
95.032487111048681;92.854363849677313;9;0.067604168563276057;0.013005767269501992;17.190261457893715;485.36827986573513;3.5210633057453271;165.54599551167172;129.3411684660598;35.934427894315945;14.494931477557278;65.740753437923885;-18.858618826586184;48.788146003748423;-30.509420024713439;147.15754482133545;0.43067983541732402;-0.52149956677161358;0;1;0;0;0;0;0
91.268468479817571;48.672046479157835;9;0.10758185295508454;0.16009773476000685;12.762283485395933;47.684444909122846;42.12449782948373;434.27410364398696;41.598995562755086;6.4369057251105026;76.369570220033239;127.55314686926781;-1.4452286408673061;37.240621487059556;-11.671160713609371;77.300446082062592;0.57758015595468093;-0.026538626411583444;1;0;0;0;0;0;0
232.12389281439837;69.435606770167169;9;0.018049070053967744;0.017658836193724874;7.6891732816415379;344.88227344005128;29.726885865542048;1062.449180224964;142.81258495903069;64.256346176407831;61.839012735867946;53.880263239635077;-29.74601097114985;34.950052979123527;-17.8368990247779;43.525910699882949;0.25359948528573384;1.9839883214471139;0;0;0;0;0;0;1
251.09787049006391;194.89744498415226;9;0.033161190298873613;0.10971055418091763;6.2158341717364953;510.40616545552882;6.5827341136100426;230.00917520084272;58.22839996695923;125.29625291143017;85.831270990917076;43.027221729086364;-4.5099598974227177;28.436213044193888;19.59428521629215;130.66510252498946;0.60559409984729995;2.1994038398785798;0;0;0;0;0;0;1
124.30463982637318;167.35985844009551;9;0.061042637830509179;0.21650968591329525;18.149800113864369;492.68515605721518;18.462430515985869;1132.6321055053345;93.948717566586552;12.336702693215111;92.720837369836715;100.42634823435321;-28.507710999186308;5.3676126861045059;-18.233842918107026;59.241913249934257;0.46109204892233141;0.42062830823690067;0;0;0;0;0;1;0
247.71707200558822;123.64559862769622;9;0.0052522068563754841;0.13098603193785452;8.5806718652457672;114.57669640071978;29.543084129997954;1003.7184627062787;20.251104384090198;12.60086553976115;1.7449751649145626;88.96062157308225;-45.952339254144675;36.68725727130186;-10.868480360701067;107.74012575047877;0.27609280379746243;-0.48311981034215856;0;1;0;0;0;0;0
217.99257010266891;23.360725501582181;9;0.049518693720002449;0.21816868456042215;6.5554679273722973;117.48257102790495;7.2307789788835271;634.67033845515425;32.917796116809825;80.450471203654203;4.7674092129869194;34.19623776897663;-9.3106859624181411;4.5186023122512751;-14.610048872108891;53.533448964827215;0.72320059464183295;0.36089915392444549;1;0;0;0;0;0;0
246.11660288271722;177.78572554631941;9;0.062930090916210324;0.15335023377151441;16.251308716075773;42.453698190186024;0.090129908587273044;515.69947899382123;40.771001096261976;114.45146701421463;127.27113030485194;24.58453535368167;-11.191926099756216;55.473536189210392;-24.415858488816838;49.901331611549431;0.56054359001115539;-1.5744189323272866;0;0;0;0;0;1;0
125.16468148977827;102.22640314499326;9;0.038526147260734986;0.064247678652982365;16.826925945917637;416.42637888908882;8.9744708574397549;1155.5660759348123;119.46473554038995;96.314370461010611;64.611414629210543;134.19959718072812;-1.8828408021698664;69.1269799494642;-4.994483690644671;144.23948559176614;0.070105323331265249;-1.1663939457145001;0;1;0;0;0;0;0
215.87704068049243;105.26912959717885;9;0.056767857157841932;0.012175116549268556;6.0529947281749896;434.78106912716345;22.861647429619655;441.62467423595018;113.52244842795558;43.380825073032355;86.57769137547335;100.6178806416802;-46.455952572701086;17.265277286909946;8.9816840867740879;64.306935752886474;0.9044757350513436;2.1100488797045878;0;0;0;0;0;0;1
93.230919492975275;38.308737526301528;9;0.027856927682564713;0.019300541106966943;19.698975685050343;423.10516960086409;1.0298934745160393;1068.4768393821212;104.18203294478367;87.908607169560526;65.52275863542863;49.658971195050512;-41.029626083497831;51.169113399960764;19.661627467477459;72.363779389981786;0.96727574575252617;-0.48192252682179637;1;0;0;0;0;0;0
208.82154291775905;87.921361359093567;9;0.024491055234306482;0.15003385299923858;23.527387503648846;445.23217223221133;17.109177066585595;788.36880538244895;94.513590871036172;34.556783782427537;27.710040200703411;84.891164305569944;-25.250194208230397;16.306358037267763;1.2590255809372337;129.95120057223633;0.90126835028237617;1.8823907752545126;0;0;0;0;0;0;1
247.11622278318865;159.38239247929562;9;0.074035882469010411;0.20165487028823495;16.351037455521112;33.161751893755756;29.507111177815815;1209.2378286722596;135.76599811751291;68.327362093640019;129.56015730294911;140.52105105995039;-36.660644556130464;-9.2588525677137614;-11.19924824203374;65.548733321506617;0.079369288617627112;-0.92934018824419073;0;0;0;0;1;0;0
102.10407727106076;218.52728409391085;9;0.0045779677001588324;0.12757491901247967;17.216148891199559;69.152220583509191;35.871860286413323;1250.2624402232416;13.519640048510647;38.832286041153743;29.940769285546331;17.849530002892962;-43.831242736701405;9.9419888503314873;-11.912750466867266;92.850049263562937;0.97465701053475173;-0.12976051565060809;0;0;0;0;0;1;0
221.68517351897503;158.00573921887181;9;0.09087369221909565;0.02544897290186893;7.5937992122828897;114.84993228729866;19.081232982827572;822.98321236980928;51.277318924993295;104.5951361560976;94.531727295452669;103.84942654727176;-41.152820084413619;31.076152401388949;10.80923773419191;122.92850719773941;0.050873542271653742;-2.3051899344052718;0;1;0;0;0;0;0
171.24915804579345;234.535847498941;9;0.09441999183263354;0.033490357013867732;1.1906105665978111;309.69900833018266;32.782643978474624;426.59484424208915;7.5147774384826276;98.645237786005225;144.94252990996665;138.12580229287846;-13.951133468856021;19.398989321344253;-18.944311227420755;93.890299083195046;0.026387243224557617;1.1070794671545299;0;0;0;0;0;0;1
170.06139233444551;11.616229652299658;9;0.02341617050491741;0.1900659691870239;16.216746069247588;301.16366236267379;27.974916243779038;180.21218693828524;35.640578253320918;23.964844238799333;19.364247547670129;33.75619367689977;-13.387490273148401;6.5856503245129794;-30.032724502639393;20.571159805457054;0.843573065022858;-1.2061609229985677;1;0;0;0;0;0;0
95.027555744257128;158.42487645944109;9;0.077935480383413747;0.11622210213705546;20.128186310419977;364.52111875674041;10.821676742712613;816.72659759665203;70.468235796303503;105.87095274574486;5.3378268454159885;139.09409723717792;-3.9522457181620254;70.507274406585935;-10.505984487468442;74.036408700165921;0.13725174274822691;0.89506386299133078;0;0;0;0;0;0;1
78.837348696384737;248.92715077408045;9;0.021887685748640289;0.16294786386021121;11.123454024857599;260.32577589251486;15.014727284891986;990.84269199940388;112.83683223235664;106.79883854473282;1.8939281382533188;95.638310660919728;-47.914060017237986;64.508291691022876;18.69431707911852;50.656644397605348;0.77747472382320626;-0.36496124401546393;0;0;0;0;0;1;0
194.35225003509598;44.430142194733911;9;0.080448404495461256;0.21963194207502093;11.594733724959012;539.88496010738731;12.220610993998756;1095.436451174849;138.54016216336618;18.326289634835227;14.872968108132712;95.922046989210969;-13.183284599548173;53.458765733875396;10.951518432931422;55.261037911518549;0.24165152911893767;0.13336646921464235;0;0;0;0;1;0;0
67.053193149590967;174.91127801513647;9;0.026882972630127688;0.032105308998864344;21.907524419647249;318.7650837301872;37.477141138764921;233.33957656184481;50.67742185868471;7.0356117071384867;141.23388051751343;49.110613771054723;-39.036573110440614;0.83753367370483112;4.0753875547662233;83.576374526340743;0.77830221636817076;1.1808594589892851;0;0;0;0;0;0;1
